Gene_ID	adrenal.gland	colon	esophagus	gall.bladder	heart	kidney	liver	lung	ovary	pancreas	rectum	testis	urinary.bladder
ENSG00000135823	0	0	0	0	0	0	0	2.545983172	0	0.501340797	0	0.788045841	0
ENSG00000135824	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135828	0	0	0	0	0	0	0	0	0.250802672	0	0	0	0
ENSG00000135829	18.11515423	11.85060007	11.71085777	12.08153573	4.094179581	9.489968205	14.51321415	15.57045302	59.85794377	26.18821243	16.85304154	27.47381611	7.828602641
ENSG00000135837	0	0	0	0	0	0	0	0	0	0	0	0.673021504	0
ENSG00000135838	0	0	0	0	0	2.386493813	0	0	0	0	0	0	0
ENSG00000135842	14.29608723	16.11524097	6.166509098	15.60330549	11.31233282	0	0	4.563679612	3.398809664	15.62075306	10.99552229	2.225518972	28.22649409
ENSG00000135862	27.24037782	44.2741166	24.42548994	108.0323403	68.48526303	20.11249161	5.064347173	69.25567605	15.97964681	57.63334231	88.40696531	13.52019423	77.30694018
ENSG00000135899	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135900	2.91686968	1.624470036	0	0	0	1.702586911	1.541570293	0	1.445767499	0	0	1.043251694	0
ENSG00000135905	0	0	0	0	0	0	0	0	0.892591205	0	0	0	0
ENSG00000135916	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135919	0	0	0	9.463114568	0	1.86318765	0	0	6.852317488	3.470687566	0	8.306697987	0.447762493
ENSG00000135924	0	0	0	0	0	0	0	0	0	6.045523583	0	1.422529416	0
ENSG00000135929	10.06192418	1.284789739	0	0	0	3.938081961	26.32692847	2.238103156	2.19110592	1.565245803	0.829993452	2.464905902	0.8465369
ENSG00000135930	1.535486414	0	0	0	0	0	0	0	1.778326921	0	0	1.480970269	0.306989062
ENSG00000135931	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135932	4.208060868	6.810962193	3.830708482	0	4.170302543	1.532722933	6.153305439	5.71258254	12.19839906	8.073289897	3.027250281	6.629450849	7.141013868
ENSG00000135940	12.31598739	10.29018869	21.97783502	28.65363247	127.6982804	27.99800509	17.95464955	11.82318755	7.193358077	27.00025559	17.52900266	15.493654	5.048729361
ENSG00000135951	0	0	0	0	0	0	0	0	1.591964513	0	0	0.726728973	0
ENSG00000135966	0	0	0	0	0	0	0	0	0.223505651	1.064150914	0	0.546822263	0
ENSG00000135968	1.252237852	0.928449818	0	0	0	0	0.38648059	0	2.537933253	2.296056246	0	1.809233504	0
ENSG00000135972	5.248983398	1.073410461	0	0	3.148155323	2.072066876	1.802413504	0	0.715125913	0.754433149	0	1.472338272	0
ENSG00000135974	0	0	0	0	0	0	0	0	0	0	0	1.519051693	0
ENSG00000135999	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136003	6.853662218	0	0	1.187094292	5.919894563	0	0	0	2.804177351	2.868347679	0.787458731	1.828301418	0
ENSG00000136010	0	1.613875139	0	0.881958615	0	0	0	2.395958458	0.414367935	44.18440337	1.181234701	0.563970502	1.729600159
ENSG00000136011	0	0	0	0	0	0	1.861345811	0	0	0	0	0	0
ENSG00000136021	0	0.795470789	0	0	0	0	1.443932457	0	1.025571267	0	0	2.595425351	0.810462113
ENSG00000136026	21.67287301	11.83663772	7.269746321	8.844267051	6.915533894	4.650655062	12.49519983	14.37382499	10.65441435	38.28034486	15.12576272	9.468052189	8.562149262
ENSG00000136040	0	0	0	0	0	0	0	0	0.789739002	0	0	0.888225695	0
ENSG00000136044	2.806572145	0.957899665	0	2.968424881	0	0	1.749028949	0	5.499376059	3.046545028	2.652798079	13.62795853	0.28935883
ENSG00000136045	0	0.324302156	0	0	0	0	0	0	0.461649289	3.186997926	5.421190337	0.703558008	0.355676563
ENSG00000136051	2.048524854	1.582363553	0	1.313977526	0	0	3.626363968	0	2.723231102	2.719295308	1.492415409	1.753572875	3.212391295
ENSG00000136059	0	2.642747235	0	0	0	0	0	0	0	0	1.579420612	0	0
ENSG00000136068	68.2213802	15.59637444	13.39414816	15.09919955	5.294928805	13.87576526	43.77893592	18.60068442	27.86417573	55.74947891	28.1528145	21.46831685	9.578758955
ENSG00000136098	0	0	0	0	0	0	0	0	0	0	0	0.933720874	0
ENSG00000136100	0	2.192302413	0	0	0	0	2.14684647	0	0.673017833	3.585156125	2.12878344	1.260732275	1.392487404
ENSG00000136104	0	0	0	0	0	0	0	0	1.033965274	0	0	1.686361832	0
ENSG00000136108	0	0	0	0	0	0	0	0	3.10610294	0	0	4.02721991	0
ENSG00000136111	12.03354822	0	0	0	4.451300802	0	0	0	3.053120995	0.985925983	1.070788394	0.920588573	0.513166449
ENSG00000136141	0	0	0	0	0	0	0	0	0	0.75793149	0.640302158	1.003794074	0
ENSG00000136143	35.64111873	12.29479664	8.901298889	9.425639852	69.5203519	21.2318425	11.67250795	6.859828542	10.41656602	12.60790328	11.6171606	13.35491401	8.995282452
ENSG00000136144	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136146	0	0	0	0	0	0	0	0	0	0	0	0.918202867	0
ENSG00000136147	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136152	4.076716911	1.129079049	0	0	0	0	1.478136217	1.575178349	1.734549707	1.959002632	0	2.392341526	0.295020651
ENSG00000136153	0	1.159344384	0	1.833290176	5.159179244	0	7.250884149	13.67196806	0	4.659011222	1.054359173	1.186407228	0
ENSG00000136155	0	0	21.81994455	0	0	0	0	5.082843783	0	0	0	0	0
ENSG00000136156	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136159	0	0	0	0	0	0	0	0	0.610352485	0	0	1.131880662	0
ENSG00000136160	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136161	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136167	20.21377689	28.18431289	9.67322598	32.12234389	1.958874997	2.220082036	12.64881428	55.48595642	7.906366514	39.10298513	31.70038818	8.118529769	10.953104
ENSG00000136193	14.72899816	9.693423736	0	9.64045117	0	3.865685446	0	0	13.72898989	30.22822287	6.211989876	16.1125254	5.360986502
ENSG00000136205	1.581589474	0.119892948	0	2.033107157	0	1.714184736	3.329556116	1.992776601	3.264950012	4.174755244	0.485649315	1.931884116	0.524176452
ENSG00000136231	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136235	0	0	0	0	22.51668963	0	0	0	0	0	0	0	0
ENSG00000136238	25.04803162	11.71167988	31.18594926	13.69862938	12.23792132	18.3131463	28.36271813	47.34331538	27.88720094	35.28875696	25.91244707	30.45233609	20.55654274
ENSG00000136240	0	0	0	0	0	7.079686455	31.90665848	8.358234578	0	0	0	0	0
ENSG00000136243	0	0	0	0	0	0	0	0	0	0	0	0.465042815	0
ENSG00000136250	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136261	0	3.779436146	0	0	4.289824333	0	0	0	1.144719564	0	1.993156355	1.561831978	4.643175656
ENSG00000136267	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136270	6.989141705	0	0	0	2.888899417	1.454832065	1.889601202	0	1.720069464	0	1.228450168	3.532453112	0
ENSG00000136271	0	0	0	0	0	0	0.933794522	0	0.384226646	0	0	0	0
ENSG00000136273	0	0	0	0	0	0	0	0	0	0	0	0.707423123	0
ENSG00000136274	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136279	5.006744432	11.61835135	10.17979267	13.22912401	1.665827168	1.65296042	4.083998322	7.164273389	2.654406466	14.55528706	5.888046938	4.112472248	7.048188533
ENSG00000136280	0	0	0	0	0	0	0	0	0	0	0	2.022503555	0
ENSG00000136286	0	1.036594219	0	0	0	0	0	2.403916758	0	1.356571174	1.697189704	0	0
ENSG00000136295	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136305	0	0	0	0	0	0	2.72670503	0	0	0	0	0	0
ENSG00000136319	0	0	0	0	0	0	0	0	0.299094941	0	0	2.082743574	0
ENSG00000136352	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136371	0	0	0	3.106271761	0	10.23840637	22.01415663	0	0	4.369621311	0	5.397624643	0
ENSG00000136381	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136383	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136436	0	0	0	0.912802559	0	0	0	0	0	1.660065226	0.848570217	3.274205066	0
ENSG00000136448	4.037815431	3.965071497	0	0	0	0	3.931453037	3.484872451	5.878785151	6.235722729	1.571266676	4.804419337	3.128109733
ENSG00000136449	0	0	0	0	0	0	0	0	0	0	0	2.015902744	0
ENSG00000136450	23.80537484	17.13115691	6.42969245	7.450316904	2.494943987	6.791960168	7.867136185	14.58118385	14.290803	29.59796033	14.68000052	38.35146948	3.850775082
ENSG00000136451	0	0	0	0	0	0	0	0	0.76950735	0	0	0	0
ENSG00000136463	5.081312134	1.185013541	0	0	5.39853751	9.359464389	9.122602811	0	2.561832467	0.626861125	2.595400845	2.258445747	1.365397337
ENSG00000136478	0	0	0	0	0	0	0.398501347	0	0	0	0	1.155487999	0
ENSG00000136485	0	2.588103882	0	0	0	0	0	0	9.069948125	3.10734109	1.021845239	1.702462409	0.619789921
ENSG00000136488	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136490	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136504	0	0	0	0	0	0	0	0	1.10941837	2.801272462	0	1.685522933	0
ENSG00000136518	4.16630907	2.102625572	0	1.1764874	0	1.798777446	2.840791038	2.653780029	6.298123708	6.911433788	3.725386369	9.865878475	1.575176818
ENSG00000136521	7.778710184	2.141804405	0	0	27.18036997	9.088656123	5.99955962	0	2.435573499	0	9.832633307	3.705222696	3.335262571
ENSG00000136522	3.163996369	0	0	0	0	2.824004779	2.07785597	0	1.121705982	1.270230934	0	1.61474367	0
ENSG00000136527	6.732188657	3.602471974	0	0	0	8.074902471	5.587652765	0	16.30032257	13.82497516	2.607970149	15.31425135	0
ENSG00000136531	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136535	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136541	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136546	0	0.56294931	0	0	0	0	0	3.749671362	2.407639921	2.502816895	1.750073234	0.710162439	0
ENSG00000136560	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136573	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136574	0	0	0	0	0	0	0	0	0.984031126	0	0	0.484082927	0
ENSG00000136628	29.30971379	6.934237443	4.260768863	11.05752588	5.728039988	1.228651889	16.85552292	11.9943687	13.60894163	27.73470107	14.17662015	14.7800051	6.333768315
ENSG00000136631	5.82057361	1.984270483	0	0	0	1.627335276	3.817825216	0.962660501	2.980047743	2.678680277	0	3.944164487	1.716458897
ENSG00000136689	0	0	19.86911279	0	0	0	0	0	0	0	0	0	0.597992425
ENSG00000136699	1.030872624	0	0	0	0	0	0	0	3.259681556	0	0	3.390390532	0
ENSG00000136709	0	0	0	0	0	0	0	0	2.730585621	1.242076879	0	1.966377763	0
ENSG00000136710	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136715	0	0	0	0	0	0	0	0	0.741782394	0	0	1.381444244	0
ENSG00000136717	9.256146823	5.496771081	20.11295672	3.599288678	0	3.060691904	5.38351595	0	2.73033839	7.742040563	5.316089715	1.110439561	14.18969908
ENSG00000136718	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136731	8.051306891	7.602979987	1.191513068	4.161058126	2.695339322	2.505792504	14.61044389	6.781589883	7.614122628	15.21407172	7.569456934	8.345704343	3.835511739
ENSG00000136732	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136738	3.634641953	0.996669606	0	1.242768908	0	0	1.047975039	0	1.769479181	4.439581853	0	4.281923932	3.630497001
ENSG00000136750	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136754	0	7.84932598	0	5.640364626	0	0	2.037698144	1.536701218	1.893014769	7.218426228	4.500056867	8.314575533	2.511854609
ENSG00000136758	0	0	0	0	0	0	0.760281472	0	0	0	0	1.158755611	0
ENSG00000136770	0	0	0	0.672033135	0	0	6.587690403	0	0	3.882457164	0	0.71090252	0
ENSG00000136783	34.22146244	5.923380098	23.65259334	5.764463785	12.50363651	14.03710823	19.96979452	15.56803228	6.946505785	7.568722308	7.089934253	14.24856493	6.775778841
ENSG00000136802	0	0	0	0	0	0	0	0	0	0	0	1.708982421	0
ENSG00000136807	0	0	0	0	0	0	1.551630003	0	0.74952632	1.051761945	0	1.549743939	0
ENSG00000136810	11.98310547	53.62856204	79.48597877	40.13543202	23.89733272	45.97254741	37.62292269	50.48188655	17.16362179	53.28802082	52.18699965	18.92972133	28.75023938
ENSG00000136811	0	0	0	0	0	0	0	0	4.813052465	1.051590769	0	6.925374748	0
ENSG00000136813	3.806112348	1.850397169	0	0	2.798824587	0	3.331991652	1.841689116	6.070624158	4.769897778	0.627211282	5.650049921	1.287654307
ENSG00000136816	3.334966357	0	0	0	0	0	2.184944416	0	0	0	0	0	0
ENSG00000136819	0	0	0	0	0	0	0	0	0	0.978969525	0	0	0
ENSG00000136824	0	0	0	0	0	0	0	0	5.392684834	0	0	3.677516561	0
ENSG00000136827	2.883490118	0	0	0	0	0	1.080401923	1.838004747	1.44711204	0	0	1.30077286	0
ENSG00000136830	10.33412408	3.411546516	11.27433063	1.284794875	0	1.032658212	1.761225941	9.272301175	3.866283628	10.70902402	6.887076455	4.264375251	4.323882954
ENSG00000136842	4.733644626	4.180891711	9.643872885	2.657983072	22.51256703	1.095691503	3.158018279	2.838287734	2.313197953	4.216137387	6.961580893	4.006090897	8.264459885
ENSG00000136848	0	0	0	0	0	0	0	0	0.323062969	0.923483555	0	2.1547552	0
ENSG00000136854	3.678466944	3.86063463	0	4.689128845	0	0	0	2.997596525	4.966405581	8.29592189	4.771078775	3.132919306	1.99911229
ENSG00000136859	0	0.975906037	0	4.581722464	0	0	0	0	1.202340925	0	0.887734348	0	1.465030173
ENSG00000136861	0	0	0	0	0	0	0	0	0	0	0	0.694801849	0
ENSG00000136872	24.46960778	0	0	56.05017036	0	580.2977607	955.4414076	4.977440769	0	7.151334523	0	0	0
ENSG00000136874	0	0	0	0	0	0	0	0	1.013307688	0	0	1.084356383	0
ENSG00000136875	2.630494898	1.65570239	0	0.862745514	0	0	2.793545441	2.83077994	2.672704306	2.168790405	1.350368671	3.523215041	0
ENSG00000136877	0	0	0	0	0	0	0	0	0.810910054	0	0	0	0
ENSG00000136881	0	0	0	0	0	0	63.32293166	0	0	0	0	0	0
ENSG00000136888	4.565801527	2.804743121	0	2.236338699	0	10.15039731	4.766500603	1.397040356	6.448403403	15.1601749	3.128641173	9.670392031	1.164251691
ENSG00000136891	1.098802848	0	0	0	0	0	0	0	4.300291073	0	0	3.468429761	0
ENSG00000136897	0	2.125605578	0	0	0	0	0	0	0	2.514172795	1.094571973	0	0
ENSG00000136928	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136929	0	0	0	0	0	0	0	0	0	0	0	0.621630579	0
ENSG00000136930	12.97842141	2.091328485	0	4.291312476	0	7.962491484	0	9.695152193	10.41354801	10.32802666	6.431930379	10.33434852	3.281846833
ENSG00000136931	0	0	0	0	0	0	0	0	0.487958167	0	0	0	0
ENSG00000136933	0	0	0	0	0	0	0	0	0	0.736101759	0	0	0
ENSG00000136935	1.138972175	0	0	0	0	0	0.754292938	0	3.898118836	1.113203697	0	4.200956167	0
ENSG00000136936	0	0	0	0	0	0	0	0	0	0.282480397	0	0	0
ENSG00000136937	1.999702393	1.774717445	0	0.874096989	0	0	0	0	4.895462101	3.83941688	3.297003173	4.505728579	0.905760287
ENSG00000136938	7.572034256	10.31823486	0	1.439729196	0	0	15.05823904	12.14689734	12.04744081	7.207877958	10.71543772	9.742531414	4.262882878
ENSG00000136940	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136942	13.95026597	19.26683004	0	3.088152198	0	7.57348969	57.46524425	8.933003711	19.72668041	45.51258653	19.24963617	21.11155283	6.836603064
ENSG00000136943	0	0	0	0	0	0	0	0	0	0	0	0.416655362	0
ENSG00000136950	3.198931461	4.658152903	0.916107365	0	3.746758891	5.313629835	3.155412474	2.42703801	3.982617707	0	0	2.315670577	5.470446868
ENSG00000136960	0	0	0	0.636196836	0	0	0	0	0	2.80946252	0	0	0
ENSG00000136986	3.578857507	0	1.700137691	0	0	0.415318827	5.160880752	6.494244757	1.964814377	0	0	0.837130282	0
ENSG00000136999	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137033	0	0	0	2.032874106	0	0	0	1.957245401	0	0	0	0	0
ENSG00000137040	1.219206159	0	0	0	0	0	0	0	0.481734797	0	0	0.276803395	0
ENSG00000137054	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137055	5.466645885	1.681133613	1.187004016	2.916663664	2.772601227	0.983693587	3.567501036	0	3.931720389	3.77681843	2.004563997	6.908308281	1.794908789
ENSG00000137073	0	0	0	0	0	0	0	0	0	1.880594182	0	1.609091876	0
ENSG00000137074	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137076	55.70689118	101.0142892	42.0018852	73.5239923	15.96332809	29.49460385	37.00632674	63.41750224	51.94484322	41.0542304	141.1842369	42.42503484	172.1647726
ENSG00000137078	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137090	0	0	0	0	0	0	0	0	1.178282678	0	0	4.303346854	0
ENSG00000137094	0	4.701814625	0	0	0	0	0	0	0	0	0	0.667002638	1.602721368
ENSG00000137100	5.048365921	3.629135839	3.654602959	3.252246598	2.797564878	3.148465911	4.468373343	6.432839928	5.007466489	4.365834863	3.4079508	3.072941651	3.955883034
ENSG00000137101	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137106	32.89808795	8.812904606	5.727196667	14.29404803	23.1435267	28.80350648	150.6252307	6.44146598	22.35057367	13.38431681	13.03396818	23.46108195	16.33794032
ENSG00000137124	10.0760718	13.90258705	6.404121323	17.87206307	1.77313586	26.09994038	49.35121344	4.276840927	14.08739009	6.801988143	19.07887891	12.08218565	41.21079311
ENSG00000137133	16.51760442	21.632104	0	0	9.763962149	12.31938025	16.04681906	0	5.43236103	27.28684782	6.21035541	7.558841391	4.047154004
ENSG00000137145	0	0.911007879	0	1.214620183	1.02546845	0	0.925269415	0	2.079032339	1.596544742	0.928312233	3.310363392	0.998863659
ENSG00000137154	30.62514312	5.917636269	35.78828456	18.07799057	9.614801685	17.45531406	46.38840168	20.84790512	28.95065399	65.00260869	16.16696708	33.74567885	9.105275619
ENSG00000137161	0	0.454672996	0	0	0	2.776413989	6.563533604	0	2.080777473	8.646072144	0	3.812067885	0
ENSG00000137168	2.599357701	2.207267398	0	3.228857977	17.70338518	2.842161992	2.159926926	2.982178328	7.331282479	6.119949951	3.553553793	8.808673605	2.547106319
ENSG00000137171	8.274059981	1.896430694	0	0.924801924	0	0.949801234	3.681975641	0	1.391335848	2.837050839	2.532121971	4.164506868	2.508387041
ENSG00000137177	0	0.733254259	0	0.683280046	0	0	0	0	0.651488498	0.669326194	0.484550429	0	1.331404921
ENSG00000137198	0	0	0	0	0	0	0	0	8.759263307	0.751284646	0	17.32657288	0
ENSG00000137200	1.143197293	0	0	0	0	0	0	0	4.719032752	1.729773757	0	4.467576936	0
ENSG00000137203	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137204	0	0	0	0	0	0	2.065559999	0	0	0	0	0	0
ENSG00000137207	0	0	0	0	0	0	2.393822316	0	0	0	0	0.843350112	0
ENSG00000137216	0	0	0	0	0	0	0	0	0	0	0	2.058218349	0
ENSG00000137221	0	0	0	0	0	0	0	0	0	0	0	0	0.203604023
ENSG00000137225	0	0	0	0	0	0	0	0	0	0	0	0.841991993	0
ENSG00000137251	0	0	0	0	0	39.35416838	0	0	0	0.884259389	0	0	0
ENSG00000137265	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137266	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137267	22.01579273	183.7087087	14.60766767	17.5465648	3.990885551	6.484434271	16.31775599	0	8.145733096	6.515088003	21.44094124	9.146111367	7.094169216
ENSG00000137269	0	1.299684309	0	0	0	0	0	0	0	0	1.380257168	0	0
ENSG00000137274	13.69763854	2.006038813	0	0	5.934534078	20.01908218	42.66369184	3.517776411	5.288780682	0	2.05984175	3.152471239	2.714678731
ENSG00000137275	0	2.284730815	0	1.498883601	0	0	1.479346215	0	0.464416778	0.860515068	0	0.656396663	1.342859873
ENSG00000137285	0	0	0	9.77505852	0	0	10.33535909	3.643980322	0	14.91693059	21.1779029	0	7.094169216
ENSG00000137288	0	0	0	0	0	0	0	0	0	0	0	1.10434108	0
ENSG00000137309	0	3.017713303	0	0	0	0	6.807972207	0	4.673080552	17.68133319	8.007239493	62.68325444	0
ENSG00000137337	0	0	0	0	0	0	0	0	3.424581593	1.245187428	0	6.768712467	0
ENSG00000137343	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137364	6.945407983	1.519360996	0	0	0	13.56243833	8.562171965	0	2.977711799	0	0	2.12494773	0
ENSG00000137392	0	0	0	5.011645194	0	0	0	0	0	160.5497875	0	0	0
ENSG00000137409	8.391549048	1.261387939	3.12334759	2.000190591	6.117041837	1.488561464	14.83810172	3.692863371	5.719197956	3.31537973	2.901460179	8.650817663	4.052591284
ENSG00000137411	0.691846628	0	0	0	0	0	0.429744699	0	0	0	0	0	0
ENSG00000137413	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137414	0	0	0	1.395390235	0	0	0	0	0	4.747080262	0	1.047917572	0
ENSG00000137441	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137449	0	0	0	0	0	0	0	0	0	0	0	0.771281963	0
ENSG00000137462	0	0	0	0	0	0	0.688810115	0	0	0	0	0	0
ENSG00000137463	18.80388376	0	0	0	0	0	0	0	1.658759775	0	0	5.912387893	0
ENSG00000137474	2.155055995	0	0	0	0	0	2.204941569	0	0	0	0	0.558963964	0
ENSG00000137478	0	0	0	0	0	0	0	0	0	0	0	1.799954812	0
ENSG00000137486	8.449323498	6.23361165	0	3.809151886	0	0.660865326	1.591608653	5.995697778	4.225038174	10.27752919	9.359078773	3.354221419	3.138044316
ENSG00000137491	0	0	0	0	0	0	4.416473887	0	0	0	0	0	0
ENSG00000137492	0	0	0	0	0	0	0	0	0	0	0	0.705122601	0
ENSG00000137497	20.61837412	4.027371829	2.840922134	4.925050899	1.72119681	2.487638087	5.268692875	12.27403562	16.3857375	23.34115274	15.08097389	16.95462626	6.252310651
ENSG00000137500	0	0	0	0.812731925	0	2.019032717	2.374917865	0	3.033797887	2.792463851	0	4.024851593	0
ENSG00000137501	0	0.823606947	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137502	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137507	0	0	0	0	0	0	0	0	0	0.462139391	0	0	0
ENSG00000137509	9.362922878	2.191333441	0	0	0	4.541927863	6.786402901	0	2.472114919	4.166317259	1.533259618	3.85536219	0
ENSG00000137513	3.673188665	0	0	0	3.468229489	1.406098996	2.343752147	0	1.059131379	2.45210013	0	2.049853482	0
ENSG00000137522	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137547	3.031968457	0	0	0	0	7.820354087	3.225933324	0	0.681680306	2.911596088	1.570452336	1.861409547	0
ENSG00000137561	0	0	0	0	0	0	6.448515817	0	0	0	0	0	0
ENSG00000137563	20.24630431	8.321900597	0	0	0	40.11832009	18.64171984	1.694721834	4.698792773	4.737841925	3.07867617	7.991561554	0.559740324
ENSG00000137573	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137574	0	0	0	0	0	0	0	0	0	0	0	0.393582496	0
ENSG00000137575	0	0	0	0	0	1.966707041	0	0	0.889608581	3.666730465	0.848303898	1.465112516	0.704136648
ENSG00000137601	0	0	0	0	0	0	0	0	1.417112757	0	0	1.699368491	0
ENSG00000137628	0	1.262085491	0	0	0	0	0	0	1.507335455	1.5232913	0.457462882	1.013279919	0
ENSG00000137642	0	0.863360017	0	0	0	0	1.165058756	0	1.294612383	1.07628406	0.207064427	1.388847328	1.447996121
ENSG00000137656	0	0	0	0	0	0	0	0	0	0	0	0.688356327	0
ENSG00000137672	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137673	0	0	0	0	0	2.465269039	0	0	0	0	0	0	0
ENSG00000137691	0	0	0	0	0	0	0	0	1.857419353	0	0	2.063092491	0
ENSG00000137692	0	0	0	0	0	0	0	0	0	0	0	2.963917926	0
ENSG00000137693	0	2.48883095	0	3.059096919	0	0	2.852101751	0	0.30034897	7.406336713	2.941490201	2.387388619	3.307973621
ENSG00000137699	0	0	47.17716134	0	0	0	0	0	0	0	0	0	2.046379562
ENSG00000137700	0	0	0	0	0	4.064610591	20.50969214	0	0	0	0	0	0
ENSG00000137710	14.88650812	6.750191498	4.466143111	7.103805182	3.53465548	5.751870466	12.02382257	17.88011904	14.82204833	17.36330087	7.27853565	18.07429218	7.066624417
ENSG00000137713	0	0	0	0	0	0	2.698889484	0	2.405559458	2.458955775	0	11.68497147	0
ENSG00000137714	125.0714519	0	0	0	1.432447467	9.193975194	17.96834938	0	5.306196533	0	0	0	0
ENSG00000137726	0	0	0	0	0	0	0	0	1.535839846	0	0	2.331057411	0
ENSG00000137752	0	2.124083124	0	1.264192953	0	0	0	0	0.534429512	3.882326214	1.633702914	1.281518697	1.758109095
ENSG00000137764	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137766	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137767	6.761722753	25.76684079	12.79336547	4.857911445	2.623519673	14.21357164	20.65750154	19.59442893	5.096249089	12.04238776	18.92935167	3.740104892	4.038667481
ENSG00000137770	0	0	0	0	0	0	0	0	1.817627624	0	0	0	0
ENSG00000137776	11.32152482	0	0	0	0	0	1.764613796	0	6.185355631	2.096605809	2.066257133	2.637044206	0
ENSG00000137801	8.144381222	12.62266345	5.42914844	20.28396581	4.211028536	5.402746391	4.414708585	12.45853443	3.011621314	63.14987746	7.427289068	3.434617891	5.672791696
ENSG00000137802	0	0	0	0	0	0	0	0	0	0	0	0.916149332	0
ENSG00000137804	0	0	0	0	0	0	0	0	0	0	0	0.458479855	0
ENSG00000137806	3.013605892	0	0	0	1.819964886	0	0	0	0	0	0	0	0
ENSG00000137807	0	0	0	0	0	0	0	0	2.170308744	0	0	3.787626072	0
ENSG00000137809	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137812	0	0	0	0	0	0	0	0	1.539886425	0	0	1.180902178	0
ENSG00000137814	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137815	0	0	0	0.889350148	0	0	0	0	2.193345274	2.554636089	0	4.517054368	0
ENSG00000137818	0	0	0	0	0	0	0	0	27.9355539	0	37.31327299	22.31775626	0
ENSG00000137822	0	0	0	0	0	0	0	0	0.80752563	0	0	1.678542992	0
ENSG00000137824	3.105129172	2.555703079	0	0	0	0	5.381322254	2.019950039	1.372384045	4.498197818	0.519461618	6.110754312	1.131160262
ENSG00000137825	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137831	0.6762126	6.746142082	0	2.825672411	0	0.373446209	1.352735768	2.371790656	2.41921369	4.601551123	1.859483542	2.025482415	0.757589649
ENSG00000137841	0	0	0	0	0	0	0.730902546	0	0	0	0	0	0
ENSG00000137845	0	2.906390293	0	1.555322856	0	3.157211404	4.805787896	7.450101656	2.729596195	6.559818646	4.241026755	4.073142904	4.65775542
ENSG00000137868	0	0	0	0	0	0	0	0	0	0	0	0	0
